MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00076,8,6,9,10,10,5,10
00077,7,7,7,1,10,6,10
00078,9,9,7,5,10,6,0
00079,10,8,5,10,0,3,10
00080,7,6,5,5,0,7,0
00081,10,9,5,7,0,2,10
00082,7,7,7,2,0,4,0
00083,8,8,5,2,10,5,10
00084,10,6,10,5,10,7,0
00085,9,7,8,4,0,5,0
00086,7,7,6,3,0,3,0
00087,9,9,9,3,0,7,0
00088,6,8,7,10,10,7,10
00089,8,8,10,5,0,2,10
00090,8,10,10,10,0,7,0
00091,5,5,9,8,0,1,10
00092,8,8,6,5,10,3,0
00093,10,8,6,6,10,3,10
00094,8,6,6,6,0,10,0
00095,10,10,7,3,10,3,0
00096,6,7,6,7,0,5,0
00097,8,8,8,3,0,1,0
00098,9,9,7,9,10,2,0
00099,10,6,9,9,0,4,10
00100,5,6,6,8,0,9,0
00101,7,6,5,7,0,7,0
00102,9,5,9,6,0,2,0
00103,10,8,10,2,0,7,10
00104,10,7,8,10,0,2,10
00105,8,10,6,1,0,7,0
00106,7,9,10,2,10,1,0
00107,6,10,7,10,10,8,10
00108,7,6,8,5,0,3,0
00109,5,6,9,7,10,2,0
00110,8,8,6,2,0,3,10
00111,5,5,5,9,0,5,10
00112,10,10,5,5,0,9,0
00113,9,6,9,9,0,6,0
00114,9,9,7,4,10,10,0
00115,7,6,8,2,0,3,0
00116,9,6,10,10,10,1,10
00117,5,5,5,3,0,5,0
00118,5,6,7,8,10,7,0
00119,6,8,7,3,10,6,10
00120,9,10,7,9,0,2,0
00121,7,5,10,3,0,5,0
00122,10,6,9,7,0,3,0
00123,5,7,6,1,0,5,0
00124,6,5,10,6,0,7,10
00125,10,8,9,9,0,4,10
00126,7,7,7,1,10,3,10
00127,6,6,7,2,10,9,0
00128,5,7,8,1,0,9,0
00129,6,8,10,5,10,9,0
00130,8,6,8,8,10,3,0
00131,7,10,8,1,0,2,10
00132,9,6,10,7,0,2,0
00133,9,9,10,4,10,7,0
00134,9,8,7,10,0,6,0
00135,10,9,7,3,0,3,0
00136,9,8,8,5,0,6,10
00137,7,10,9,2,10,10,0
00138,8,9,10,10,0,5,0
00139,6,7,6,1,10,1,0
00140,5,8,6,2,10,9,10
00141,9,10,10,7,0,3,10
00142,7,8,5,9,0,6,0
00143,8,6,8,7,10,8,10
00144,8,8,10,10,10,2,10
00145,7,10,5,4,0,8,0
00146,6,5,5,3,10,4,10
00147,5,5,10,1,0,9,10
00148,8,6,9,9,10,1,10
00149,8,9,8,5,0,1,10
00150,9,7,9,10,0,5,0
00151,9,6,10,9,10,3,0
00152,6,9,6,5,10,2,10
00153,10,7,10,7,0,6,10
00154,7,10,8,3,0,3,0
00155,10,8,10,8,10,2,0
00156,10,7,9,3,10,1,10
00157,10,6,8,4,10,8,10
00158,5,10,7,4,10,4,0
00159,6,9,9,9,10,2,10
00160,9,9,9,5,10,8,10
00161,9,10,6,1,0,10,10
00162,6,5,9,6,10,2,0
00163,10,7,9,2,10,7,0
00164,8,6,6,5,0,5,0
00165,5,6,9,8,10,4,10
00166,7,9,9,9,0,9,0
00167,7,6,9,9,10,3,10
00168,10,5,10,10,10,10,10
00169,5,8,5,8,10,2,0
00170,7,10,8,1,0,5,10
00171,6,6,8,8,10,1,0
00172,10,6,9,4,10,8,0
00173,6,7,9,8,10,8,10
00174,5,9,10,9,0,8,10
00175,8,10,10,2,10,6,10
00176,8,5,10,10,0,9,0
00177,6,7,9,4,10,6,0
00178,7,9,9,7,0,5,0
00179,10,9,5,3,10,4,10
00180,9,9,5,1,10,3,0
00181,10,10,5,1,10,9,0
00182,8,9,9,9,0,9,10
00183,5,6,10,10,0,6,0
00184,5,5,5,10,10,10,10
00185,6,6,5,3,10,1,0
00186,8,9,10,6,10,6,10
00187,7,7,9,4,10,5,10
00188,7,5,6,4,10,6,10
00189,5,9,7,5,10,8,0
00190,9,9,9,4,10,7,0
00191,10,6,8,9,10,2,10
00192,7,10,10,10,0,5,0
00193,9,6,7,5,0,3,0
00194,9,6,7,5,10,1,0
00195,8,10,8,10,0,1,10
00196,10,9,7,8,0,7,0
00197,9,7,10,4,10,4,0
00198,9,5,9,10,0,4,0
00199,7,9,6,3,0,8,0
00200,6,10,6,5,0,8,0
00201,5,7,10,6,10,4,10
00202,10,8,6,6,0,8,0
00203,8,8,10,3,0,8,0
00204,8,8,8,1,0,8,10
00205,5,7,7,5,0,6,10
00206,8,6,5,9,10,4,0
00207,8,9,7,6,0,10,0
00208,9,5,7,2,10,9,0
00209,9,10,6,1,10,8,10
00210,7,8,5,4,0,4,10
00211,9,7,10,5,10,9,0
00212,7,5,5,2,10,1,10
00213,7,8,5,6,0,9,0
00214,6,8,10,8,10,8,10
00215,7,9,7,10,0,2,10
00216,9,9,9,5,0,5,10
00217,10,9,9,3,0,1,0
00218,9,6,7,2,0,3,10
00219,9,10,7,10,10,8,10
00220,10,6,8,3,0,10,10
00221,10,6,9,7,0,10,0
00222,9,9,8,5,0,4,10
00223,5,10,5,5,10,9,0
00224,10,7,6,5,10,10,0
00225,6,7,8,5,10,10,0
00226,8,9,5,3,0,4,0
00227,5,6,5,2,0,7,0
00228,8,6,6,1,10,2,0
00229,5,8,7,7,10,5,0
00230,6,8,8,7,0,8,0
00231,9,8,5,8,10,8,0
00232,5,9,9,8,10,7,0
00233,5,10,6,3,0,3,10
00234,8,9,9,2,0,6,0
00235,5,8,5,5,10,5,0
00236,10,5,10,10,10,1,10
00237,8,8,8,7,0,4,0
00238,5,8,6,9,0,5,10
00239,9,7,9,4,10,9,10
00240,8,10,5,2,10,2,10
00241,5,6,6,10,0,2,0
00242,10,8,8,4,0,2,0
00243,5,10,9,6,10,9,0
00244,5,9,8,8,0,3,10
00245,9,9,8,2,0,8,0
00246,10,5,10,5,0,3,0
00247,9,10,6,5,0,7,0
00248,9,7,7,2,10,5,10
00249,8,10,5,1,10,6,0
00250,6,8,8,3,10,8,10
00251,8,10,5,5,10,9,0
00252,7,6,6,4,10,10,10
00253,5,9,8,1,0,7,10
00254,5,5,10,9,0,8,10
00255,8,5,6,2,0,10,10
00256,8,5,10,10,0,3,0
00257,9,8,7,5,10,8,0
00258,7,10,9,4,0,5,0
00259,6,8,8,6,0,2,0
00260,7,9,5,5,0,5,0
00261,8,5,5,4,0,7,10
00262,8,6,6,1,10,1,0
00263,8,5,5,6,10,10,0
00264,10,8,7,3,0,5,10
00265,10,6,8,3,10,1,10
00266,7,6,6,9,0,3,0
00267,5,5,7,8,10,10,10
00268,7,9,5,9,0,9,10
00269,8,8,8,8,0,10,10
00270,10,6,8,2,10,2,10
00271,8,6,9,7,10,3,10
00272,5,9,10,9,0,2,10
00273,7,8,10,8,0,8,0
00274,6,5,6,4,0,5,10
00275,8,5,8,9,0,1,10
00276,9,6,10,3,0,6,10
00277,9,9,5,7,10,1,0
00278,9,5,5,10,0,10,10
00279,10,7,9,3,10,7,10
00280,9,10,5,7,10,10,10
00281,6,9,9,3,0,5,10
00282,8,10,9,6,10,2,0
00283,5,7,6,2,10,5,0
00284,7,7,6,8,0,4,0
00285,6,10,7,5,10,5,10
00286,7,8,6,5,0,3,10
00287,8,10,9,8,0,4,0
00288,9,7,9,3,0,7,10
00289,8,8,10,1,0,1,0
00290,8,8,10,8,10,10,10
00291,8,5,8,7,0,5,0
00292,9,6,6,10,10,9,0
00293,10,6,10,7,10,9,10
00294,6,8,10,7,10,8,0
00295,8,9,6,3,10,1,10
00296,6,6,7,2,0,4,10
00297,7,7,5,2,10,4,10
00298,10,10,6,9,0,5,10
00299,9,9,7,4,10,7,0
00300,5,5,6,1,0,4,10
00301,10,10,6,4,10,1,0
00302,6,10,5,8,0,3,0
00303,10,10,9,4,0,7,10
00304,5,5,6,10,10,5,10
00305,9,7,6,9,0,4,0
00306,5,10,6,2,10,9,10
00307,7,10,8,9,10,5,0
00308,9,9,6,3,10,5,10
00309,6,7,5,7,10,1,0
00310,7,10,7,8,10,6,0
00311,9,8,10,9,10,1,10
00312,6,9,6,4,10,3,0
00313,7,9,5,8,0,3,10
00314,9,9,7,8,0,3,0
00315,5,9,10,7,10,3,10
00316,8,8,10,9,10,3,10
00317,7,9,8,9,10,2,10
00318,9,6,5,8,0,7,0
00319,6,10,6,6,0,2,0
00320,9,7,5,7,10,10,0
00321,7,9,6,6,0,4,0
00322,10,5,7,10,10,7,10
00323,6,8,10,6,10,4,10
00324,8,9,7,1,10,4,10
00325,7,10,10,10,0,1,0
00326,9,6,8,5,0,9,10
00327,9,9,8,10,0,10,0
00328,5,9,10,4,0,9,0
00329,8,9,9,4,10,9,0
00330,8,10,5,3,0,2,10
00331,9,7,6,6,10,4,10
00332,7,9,6,6,0,6,10
00333,6,10,5,5,0,9,0
00334,7,5,9,3,10,9,10
00335,7,6,7,1,0,9,0
00336,7,10,10,2,0,5,10
00337,8,9,6,4,10,2,0
00338,9,10,9,2,10,9,10
00339,9,8,6,3,0,4,0
00340,9,6,9,8,0,1,10
00341,5,5,6,10,10,8,0
00342,6,8,7,5,0,7,0
00343,6,9,6,5,10,3,10
00344,5,9,5,3,10,7,10
00345,6,8,8,2,0,4,10
00346,6,9,8,8,0,6,10
00347,6,5,8,4,10,7,10
00348,8,8,10,6,10,5,10
00349,6,8,9,6,0,3,10
00350,5,10,10,7,0,1,0
00351,9,9,9,10,10,10,0
00352,10,7,10,9,10,10,0
00353,6,9,6,7,0,7,10
00354,9,9,7,8,0,6,10
00355,5,9,8,5,0,7,0
00356,8,5,6,1,0,4,0
00357,10,7,6,4,0,7,10
00358,8,8,10,8,10,3,10
00359,7,8,10,4,0,10,10
00360,10,5,10,10,0,4,0
00361,5,10,10,2,10,6,10
00362,5,9,5,9,0,9,0
00363,8,7,9,9,10,1,0
00364,8,6,8,6,10,2,10
00365,7,5,10,7,10,4,0
00366,8,8,6,8,10,4,0
00367,8,6,5,10,10,1,10
00368,7,6,8,2,10,6,10
00369,6,10,8,3,10,10,0
00370,8,6,5,3,10,2,0
00371,6,5,7,10,0,2,10
00372,6,8,5,1,10,5,0
00373,10,8,7,9,0,1,0
00374,7,5,7,8,10,2,0
00375,8,5,5,2,0,5,0
00376,7,5,5,10,10,5,10
00377,6,7,6,4,0,3,0
00378,8,8,9,5,10,8,0
00379,9,10,7,4,0,3,10
00380,8,8,9,1,0,4,10
00381,6,6,6,1,10,9,10
00382,7,9,5,6,10,3,0
00383,7,10,9,9,0,2,0
00384,7,6,6,5,0,1,10
00385,7,5,5,7,10,2,10
00386,5,5,8,10,10,2,10
00387,8,5,10,4,0,7,0
00388,7,8,5,7,0,5,0
00389,10,8,9,9,0,5,0
00390,8,9,5,6,0,7,0
00391,7,8,8,7,10,6,0
00392,9,9,5,9,0,7,0
00393,9,6,5,8,10,8,0
00394,6,10,5,6,0,10,10
00395,8,6,5,9,0,7,0
00396,5,6,5,2,10,6,0
00397,6,7,6,9,0,10,10
00398,6,6,5,4,0,3,10
00399,8,9,7,7,10,3,10
00400,5,9,10,7,10,1,0
00401,5,5,9,5,10,8,0
00402,8,5,9,3,0,1,10
00403,6,10,10,4,10,3,10
00404,5,9,10,2,0,7,0
00405,10,6,7,3,10,5,0
00406,10,10,10,7,10,2,10
00407,7,5,10,9,10,7,10
00408,7,5,7,4,0,4,10
00409,9,8,10,7,0,1,10
00410,6,10,10,9,0,2,0
00411,7,7,5,7,0,7,10
00412,5,10,5,5,10,10,10
00413,6,5,8,4,10,8,0
00414,6,10,10,10,0,5,0
00415,8,10,6,1,0,3,0
00416,10,5,7,1,10,1,10
00417,5,9,8,2,10,4,0
00418,8,5,6,6,0,4,0
00419,10,8,6,7,10,8,0
00420,9,7,9,2,0,1,10
00421,8,10,7,1,0,6,10
00422,9,7,9,2,10,3,0
00423,9,10,6,2,10,7,0
00424,10,9,7,7,10,1,10
00425,9,10,5,10,0,4,10
00426,6,7,5,7,10,2,0
00427,10,5,9,4,10,2,0
00428,8,8,8,4,10,10,0
00429,7,10,6,1,10,2,0
00430,8,10,10,10,10,8,10
00431,7,9,9,6,0,5,0
00432,9,9,9,8,10,8,10
00433,5,5,8,8,10,3,10
00434,9,6,8,9,0,7,0
00435,9,8,6,4,0,10,10
00436,10,5,6,7,0,3,10
00437,8,9,5,1,0,10,10
00438,7,7,6,3,10,9,10
00439,9,10,5,3,10,9,0
00440,10,6,10,3,0,8,0
00441,5,7,7,5,10,7,0
00442,7,9,6,4,10,4,10
00443,9,7,6,3,0,7,10
00444,10,6,9,6,0,7,0
00445,6,5,5,9,0,3,10
00446,8,8,6,5,10,4,0
00447,9,6,10,7,0,4,10
00448,7,6,8,10,0,4,10
00449,7,10,7,1,0,8,0
00450,6,9,9,8,10,5,10
00451,9,8,5,10,0,4,10
00452,10,6,10,9,10,6,0
00453,7,6,8,5,0,3,10
00454,6,6,5,8,10,10,0
00455,7,10,10,3,10,2,0
00456,9,6,6,3,0,1,10
00457,9,6,8,6,10,7,0
00458,10,10,5,9,10,1,10
00459,7,5,9,2,0,3,0
00460,10,10,7,3,0,10,0
00461,10,9,5,6,0,2,10
00462,5,6,7,7,10,8,0
00463,9,9,9,3,0,1,10
00464,5,9,5,7,10,2,10
00465,5,10,5,8,0,8,0
00466,9,9,7,2,0,2,0
00467,7,9,7,7,0,9,10
00468,7,6,9,3,0,8,0
00469,6,5,7,5,10,2,0
00470,5,6,7,9,0,6,10
00471,7,6,10,4,10,1,0
00472,5,9,6,1,10,6,0
00473,7,5,5,7,10,3,0
00474,7,9,6,3,0,10,0
00475,5,5,5,5,0,8,0
00476,9,9,10,6,10,7,10
00477,7,9,10,7,0,3,10
00478,5,6,8,7,0,8,0
00479,9,9,10,4,0,4,10
00480,7,8,9,10,0,5,10
00481,5,7,7,7,10,1,10
00482,10,8,9,3,10,3,0
00483,5,8,8,9,10,10,10
00484,7,6,7,1,10,10,10
00485,8,10,10,9,0,10,10
00486,6,5,5,5,10,1,0
00487,10,8,5,6,10,6,10
00488,10,9,10,5,0,10,10
00489,7,7,8,5,0,3,0
00490,8,9,8,9,10,3,10
00491,6,5,8,5,0,4,10
00492,10,7,6,5,0,3,0
00493,10,10,8,5,10,4,10
00494,10,6,7,8,0,2,0
00495,8,5,9,6,10,6,0
00496,5,7,9,9,0,2,10
00497,7,7,6,10,0,9,10
00498,5,10,6,2,10,1,0
00499,7,6,7,8,0,10,0
00500,9,8,7,3,0,9,0
