MATRICULA,C_SPANISH,C_MATHEMATICS,C_SCIENCES,PROM_T_USE_TECH,DT,Y,CI
00335,6,5,10,10,0,6,10
00336,6,10,10,5,10,8,0
00337,6,8,10,5,0,8,0
00338,6,9,5,6,0,6,0
00339,5,8,5,7,0,7,10
00340,10,7,8,2,10,2,0
00341,7,6,8,9,10,5,10
00342,5,8,9,1,0,3,0
00343,5,9,6,8,10,3,10
00344,9,8,9,6,10,9,0
00345,10,8,9,2,0,7,0
00346,6,6,5,6,10,1,0
00347,8,8,10,1,0,10,0
00348,9,9,7,2,10,6,0
00349,10,6,9,9,0,1,0
00350,10,6,6,6,10,10,10
00351,7,8,5,9,10,7,0
00352,5,5,6,9,0,2,10
00353,7,9,10,6,0,1,10
00354,8,10,8,7,10,10,10
00355,7,6,6,6,0,4,0
00356,5,8,10,9,10,5,0
00357,9,7,9,8,10,8,10
00358,9,10,8,9,10,8,10
00359,9,9,6,4,10,10,0
00360,10,8,7,4,10,7,0
00361,9,8,9,5,0,3,10
00362,7,7,6,4,0,9,0
00363,9,6,10,5,0,2,10
00364,6,10,7,5,10,6,10
00365,6,9,10,5,10,9,10
00366,10,10,5,8,0,8,10
00367,5,7,6,4,0,6,0
00368,10,7,7,7,10,4,0
00369,6,6,5,5,10,3,0
00370,6,10,9,8,0,1,0
00371,5,5,9,10,10,7,0
00372,6,8,6,10,0,1,10
00373,7,5,5,9,0,10,10
00374,5,7,7,3,10,7,10
00375,10,6,10,3,0,7,10
00376,6,5,5,9,10,10,0
00377,6,10,8,7,10,4,0
00378,9,10,9,1,0,7,10
00379,9,6,5,6,0,6,10
00380,9,10,8,6,10,3,0
00381,10,9,8,8,0,7,0
00382,6,5,6,1,10,6,0
00383,8,5,6,8,0,3,10
00384,9,9,8,7,0,10,0
00385,5,8,6,4,0,4,10
00386,10,8,9,9,0,5,10
00387,6,8,6,1,10,9,10
00388,5,10,7,1,0,7,0
00389,5,5,6,4,10,10,10
00390,9,8,10,8,10,3,0
00391,5,10,8,7,0,1,10
00392,7,8,5,4,0,3,10
00393,9,8,8,5,0,3,0
00394,9,7,8,8,0,10,0
00395,5,6,6,1,10,6,10
00396,9,6,5,1,10,7,10
00397,9,6,5,6,0,8,0
00398,10,9,6,6,0,1,0
00399,8,7,5,3,10,2,10
00400,9,9,8,7,0,3,0
00401,7,7,8,6,0,5,10
00402,7,6,9,2,0,2,10
00403,7,8,5,10,0,1,0
00404,5,8,7,10,0,4,0
00405,7,10,7,9,0,3,0
00406,10,10,5,2,10,1,0
00407,7,5,8,3,10,4,0
00408,10,7,7,10,0,7,10
00409,6,5,10,9,10,2,10
00410,5,8,8,10,10,2,10
00411,9,8,5,2,10,8,0
00412,5,10,7,1,10,4,10
00413,7,7,5,7,0,6,10
00414,9,5,5,1,0,6,0
00415,9,6,5,8,0,3,10
00416,10,5,5,6,10,10,0
00417,10,8,7,4,0,10,0
00418,8,6,10,1,0,6,0
00419,9,9,8,10,10,2,0
00420,9,9,8,6,10,3,0
00421,8,10,9,7,0,6,10
00422,7,7,6,3,0,1,0
00423,7,10,9,5,10,2,10
00424,6,10,8,2,0,6,0
00425,8,8,9,2,10,10,10
00426,6,10,8,10,0,9,10
00427,7,8,5,2,0,1,10
00428,7,6,8,2,0,6,10
00429,7,6,9,6,0,7,10
00430,8,10,8,3,10,6,0
00431,10,6,7,7,0,8,10
00432,9,8,9,9,10,3,10
00433,8,5,5,8,0,3,10
00434,6,7,10,7,10,9,0
00435,7,8,9,7,10,6,0
00436,5,6,7,3,10,9,10
00437,6,7,6,7,10,2,0
00438,6,9,7,6,0,3,10
00439,6,9,7,10,0,5,10
00440,8,8,8,9,10,3,0
00441,6,5,5,3,10,2,0
00442,7,10,6,4,0,1,10
00443,8,5,10,7,0,5,10
00444,6,9,6,7,10,3,10
00445,9,9,9,4,0,9,10
00446,10,10,7,3,10,6,0
00447,5,5,6,9,10,5,0
00448,10,6,10,10,0,1,10
00449,5,7,6,5,10,10,10
00450,6,6,9,9,10,8,10
00451,5,6,6,5,0,4,10
00452,7,5,8,2,0,8,10
00453,6,10,7,2,10,1,0
00454,5,10,6,3,0,9,0
00455,9,9,7,7,10,8,0
00456,7,8,7,7,10,8,10
00457,10,9,5,8,0,2,10
00458,9,10,8,3,10,1,0
00459,8,9,5,4,0,2,10
00460,9,7,10,6,10,4,0
00461,10,10,6,6,0,10,10
00462,7,9,7,10,0,7,0
00463,8,10,7,1,10,3,10
00464,6,5,9,7,10,3,0
00465,9,9,10,1,0,4,10
00466,10,5,5,7,10,5,10
00467,6,9,10,3,10,3,10
00468,5,8,9,6,10,8,0
00469,6,8,9,6,10,6,0
00470,7,8,5,1,10,7,10
00471,7,5,9,5,10,4,10
00472,8,10,9,10,0,3,0
00473,5,8,6,10,10,2,0
00474,7,9,9,4,0,5,10
00475,7,9,10,10,10,7,10
00476,6,8,8,3,10,10,0
00477,10,6,5,5,0,8,10
00478,10,8,6,8,10,10,0
00479,6,5,9,8,0,9,0
00480,6,9,6,2,10,10,0
00481,6,5,7,9,0,2,0
00482,9,5,5,4,0,8,0
00483,9,10,9,7,10,5,10
00484,9,5,6,8,0,8,0
00485,6,7,10,6,0,2,0
00486,5,8,10,5,10,9,10
00487,10,5,7,6,0,10,10
00488,10,10,7,4,0,8,0
00489,10,8,10,4,0,8,10
00490,8,10,6,1,0,7,10
00491,5,6,7,5,10,7,0
00492,10,7,5,1,10,6,0
00493,9,8,9,9,10,10,0
00494,5,9,8,3,0,5,10
00495,7,5,5,9,0,8,0
00496,9,9,10,3,10,1,0
00497,8,6,6,1,10,4,10
00498,9,10,10,7,0,10,10
00499,9,6,7,10,10,9,10
00500,10,9,8,8,0,3,0
